X,Y,Name,Description,Date,Zone,Diameter,Length,Image
-74.1817,40.76181,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSHTPFzOTY2GP4vIDNmAhbxxmVKgnoMp8iVCGUdzk1fkxzIRfG0wiJKik3j0Szp3nzneMvheti7SQXIHrV7Cn8PIGcTXtCYGfMqrfDjQvYoOeHjwvnR3_hBkKE3aEkimeizBY8hauYB7UN36SjgknIxdEpQ2-DPgAoHWQHJp46W4ewtm31q2FjRVU_P-1eg8g9H4HIxrv4m2A?authuser=0&fife=s16383
-74.1794,40.7594,,,2/19,Zone 1,medium,small,
-74.1826,40.76081,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGR3zzREcJU-ryADc_RwG9GxggChPk3Jqp5BYYfCa7T2PXRcwytxYI6vY4-GdcFCnryJtWK0KfP5g0-zyG27McIfVmntAvx2SDUfuePiiLGKoxxlY8jei2YZd7AU8YKznqKRuMWnFx_ggGvRGz7wtx-K8PPEUv9jYXLwfiDXeFKuo0HVuZrJaJ2nG5aK9B5ixe99SJ8Q9rAPgQ?authuser=0&fife=s16383
-74.18282,40.76082,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSaF9a7LAUtiOyT7gEDZiN78VKj3Kj816TIZ2W1PktYHrBNmf4oo0NacmWJLDAf0Gdj-bZP8ehcArii6Iz11LMi4rus5Th7Kka59sVoPImB1U49BLL69i8rKHiSEpsDa0Ef1AbxnQ5vHcV4ByQNGxPKodhNbI4w60-2oSuigy-L2h2G8Ii9f2Nmb2xnVAEpKcZYIsKSQmiR3w?authuser=0&fife=s16383
-74.1826,40.7609,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSzPWZkEVb-tITNYmG0kyPVIHW2cpek5cSc5p9YK2B90uR6JjFvxW5ueCyRxAk0b5_gmynC6sr_Mzj6AI1X35-iJCdyNe3Rw2oU7mn2ZnXMoZDKKndjUrnTscNzrwd_htIsatuSqN_NomRWil52lsreJeXO09vIjDV-NF2oFISPLO2-O3o_vU0G9HN6WQ17BrWke8ZIUhlSSw?authuser=0&fife=s16383
-74.18238,40.76095,,,2/19,Zone 1,large,large,
-74.17852,40.76147,,,2/19,Zone 1,large,large,
-74.1817,40.76162,,,2/19,Zone 1,large,medium,
-74.1813361,40.7609867,Large Fallen Tree,Theresa (November 19th): Large fallen tree hanging over water with medium diameter.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQCKLnP0sQ-kLTNUXpmFw7qNbNTWnsU2srqoHE3zKZbiDrDOSbae2AkuouAbI9DtZV3M624vxXIz6bp4fbSqMZHsKMfqzC_oKoM3_5XvI5W5d4yys6F_kr30YdGOqzyUKQRKe0Fy_a9ZmlWPfd5lhxbJC6HPko43OVb-rQ3Op3iwv6X2HHkfQ-XE3uqph5JWBLRBb8hx_Pz?authuser=0&fife=s16383
-74.1807347,40.7585482,Very Large Dead Tree,Jhanvi Pai (November 19th): Very large tree with length > 50' and large diameter.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTpoBuBNifne7BYwWCOCrDMOfFP59U5qt8-SS5xevwYuXC1w0wIXvL_MmaUywCU4mEK6UZ-V6FDGDzXFgXlImjw1ZiHC23Bqi08fpuWN1W8LVvFb8341BO643iQmSk_iziBAG6Xf8yPekeqO-LZ_NZC3-I_jPn1BIILB5lPe1hZFnDjU62v-9OEGrr-BKikwmveh3occqPLow?authuser=0&fife=s16383
-74.17718,40.76606,Medium Snag in Water,"Medium Snag in Water, length btw 10-25'",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSsZwIckGJMIZOH-jc_AFZldK3lMrW-SusdaOV3kZXpeD8qc3taPqUGhaOkzi8oq6wmCbSSMANjkEx8g95rVxckpeRaT9GIwX_v68EKCAWK-KLXwGUrP6r5rXVNUzVjfZP8K_6DkEGYXLGyvaMI2QxfEqTQfbir2kExWid4pMIZLBB_Bot0VQKEUKMZulRLPjrJWFde9HaeAA?authuser=0&fife=s16383
-74.17763,40.76494,Small snag at water edge,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTktkCFLBigRfUXgZYk9rI1Y7Ow812okH4gaXxX4cevvWQLZ69A8HE8MV2r1-zNPxzmIAm1tftLb30agN13ngtA0H9rtQuCubZ4_aMdhBNJeBGTLx-Nwk_DHzoFQRjp-01a1GtWgGiB_Fqs-wYv0kTlnLY-ddvZF9AI5ltiG3BpPE2hLpo-Wl7JUa0UscrgwSWwd3WrLRfuEQ?authuser=0&fife=s16383
-74.17753,40.76501,Fallen dead tree,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTw73p1L1YBoyvk0oeS3M7AImLbHYFysbN8JE4w5Jdq7PgaeRhLdGs5p8i-HWDm9YXO8wjOTBBRFpmvr9sN5k0Coj05JkuvrhPhYim6oxyTXVON01EwgmHCz26wbvZ_XM54ENhh369YTE4ETVMRqFsjSSyRutQKX-m72yFkqFtl3EOL6w0YueWJ1PMS-g4ZCBe1w_yXPMmZ1Q?authuser=0&fife=s16383
-74.17753,40.76501,Medium fallen tree,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGStI3XWkijPh_LDGgMP8qFGap2_uF2ap5iRqvHrab28xEYo3XJdHM9WzPbKcbHF4smhF1LUB-S17w7MozzlojHPh_F_GWn1eJ2EdKM7katAYXbh80Xv8qcvHfndJuiraFWZTqLEg3pj8HWAmAtDMQhdktIoKJOohyPjcNy7QY4mCe5lDS3fYJybWfpnsHmt7E0pPGS0ua6USg?authuser=0&fife=s16383
-74.17725,40.76547,Large tree in water,"Large snag in water, length >50' and medium diameter",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSuKp-hBjj8vf6MtYCxhaJ5aS1EJ-W7Eju7CC9MGdB9U442adGDxhNmJTKtE97qyfs8KAzR2cvAaX_fMIAd8uVhFez7RRr896M_jMdLITq5IhRI7X0XT4wNvbgjjTYJ8hk-0UuiCUvDFfPtZAP7v_Kva4uqOCWgfpRJ0xowVyHVIkzAuP8PBksYURql1nw7T8s96NGlnBgkuQ?authuser=0&fife=s16383
-74.17728,40.76599,Hanging dead branch,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTYf6J02Tqjn9JeRa41luxF4J7wz_Xnhkm1JO_iY8Kr1xYu-7rBkpRtiA9ff1wiScoMpcw9I0icdGb6z-6-LiUDGGSmPqUW5EfpQQlUajFwHROnnXDDDnNLDgMkK5-40zwl2kV4JvJnMY7HXDEvyTJaCOnwjOwJ4bivzoYwIsK77altQRbJT-2jDr-TwHM_VVIZsiAJgh9CcQ?authuser=0&fife=s16383
-74.17847222,40.76477778,Small Snag by Water Edge,"Jhanvi - Small snag with leaves. Some debris caught in snag. Medium length, small diameter",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSNMvw9QC0O0UvS8MMKaegg0bMhmvDKP7pJnHpwkKHzgHikDr_RhrrU5cAFyyuDi0kNFzcSatxmU4q3H10GJGHy1I-BT8w1LJf31gDASeDE4pcCUGiQOfk9oNlhnulfeUiLxtMHVnaYn381Yt0nZ18ylB6UAbfQ-qA1VwFCKQNEATdTSUPrvGAGnRLIWUC97Z_d6l9dR0HrqQ?authuser=0&fife=s16383
-74.17811111,40.76469444,Large Dead Branch,"Large dead branch close to falling in water. Medium diameter, medium length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSQdiNVqXxynCaiMIQFPhPjXHoDOcFP-WcErrg5r3y17jcrIrXLpo67vcEZEXpidI4tkbsv8ZrneHMibygqmGZA7XxyDvICi22NdFsnYkP3Y0F_thCAvjZIFgjX18h4pTUGGRkam_mwjrQdCcIAU1QEaIdBFLKq99Pqcn2yqyj7qrui6erVouQUqMQqILBjQDSvCH0fcjw4Mg?authuser=0&fife=s16383
-74.17816667,40.76477778,Small Snag ,Small snag in water with small length/diameter.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQgA3GrUyKFYuI3xZJSzZmG1Uk8HsduUjZTDnfJXXZVeS4FYitZZ84_DvvKiVW96XanaKPRs23sYnCQoXMqpOurJ9x7TaEbzGv1GJYabeTpdrS4GuO1BBPWWGQCnfP8APk-h0U8WVLMOVuqllheurS0LKu23hD66Zz3Ga_yVCqo4vc_9_0PuyXhQJTDKD7xggDVxiB9cGNbIA?authuser=0&fife=s16383
-74.17777778,40.76488889,Pile of Debris,Pile of debris caught in leaves/snags.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRX4bTQIGPsk2W1fmBcoKuSi4Zm5UQMyBjzgrkbEk13u-9DQBtn7tsPR-PY6tJPF7dX34PXw69BYiw5lMNsaiN0DVojGLeKm_jZyRT1KtPDdO7TKRQQ78s6eZXOJMpzjQ9nNKoJah7tvUc-sU0cXIJFNSChEIYSAj5cBtEKKTWlLhaKlEF1ONSut-WeJ_7uRuwK8UmvmNHp4Q?authuser=0&fife=s16383
-74.17803,40.7647867,Medium snag,"Medium snag with leaves in water, medium length and small diameter.",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQbruKxQ9NTYc6fdcZFfA23cYX51YJsjy0Lp4ewdD_xGWP6YCIHOWkMK5gkS5uQL7Nu5fuvGSKUnFEGRU3sPuPJ9vBnxn37Moe7W4NbWIuDnNb0ULAisDNDMR1o51ULHcso6bRd5i-mmxPRsMSCTpF31YrPFErg7ZzOwQtQJDlc5tyXq_kidgmyhv5lXFZUTi3VOQaaRv6VwQ?authuser=0&fife=s16383
-74.17744444,40.76513889,Small Snag,Small snag in water catching debris.,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSwgnVxcTAPj98ZQiYme1z9ZEGwjmOOkZ7Uj15vxNkUWgEs1eQDE1wy8TbFxJb1gHJGVk_qUDaX-IG2Gl4TtBwmzvJWoa8J8LjkkfrS1yGRsu2zsSCTQDCp2fKUjWKu-_1dOHw1aYgEpFPfyAkmiZYRa2lEfigNWwVkz6VMr9SqTAHYXrstvpALLtlgIhdI2UN4UB1BMSrUFg?authuser=0&fife=s16383
-74.17730556,40.76527778,Large Dead Tree,"Large dead tree about to fall into water, very large in diameter and very large length.",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSXln4XZjYzgY6e9ljSRz9a1mfJRULh5ThqJQO5SmTdVnDAe8s-ltIuTx718GL09Ay1ulmPEhZ0zTjS4c7Ss8bVM53w0D_nHaFwj2cgmhe4NUeaH-GxoXrjalMtTiSqimSls0zzuacfuVQa_w9FsUkH_d5-zfYtQc8muDC-EpXBKKV9Rvz-WxK-0EYkDDiFHDeYMd7Z5IKznA?authuser=0&fife=s16383
-74.17726167,40.76540833,Small snag,"Small snag in water, small length and medium diameter.",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRUEw7Vl8YGiVhzp03vPL31olE1BsXXgy6OZhL2MOL0no9BGpfD2J9w3cVc3SABuMxdvVr1LBWVTDTABtNxKn5_wKQrRQFusr5KnNALFlk9y7XaGhyC-TJRF4DJtAm1HJFUE6WHxyI0oHEMsZ-rZHexaLQGSi1oEWzmZEdHe_kaFyVHaKq8thrMDv5kAL7rzshgTpr1XcWgdQ?authuser=0&fife=s16383
-74.17783333,40.76486111,Multiple Small Snags,Multiple small snags close to water,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ0c3MYCEgsgucXcorzMuuLsQ9tbPk6Ei_U4HVq8wfOqPm2TAfu6wzOCfvWrMiGr_ihM4fY1BuG8-zy1LnIvU8jREgchrnRo_89gLddGeJ2baDltZ85BMEvnRQst0WiR3QIvmr6t3NooZ_ltVshPg25fVqUWM0CVBOAvYD80SY971ZHY1tbOfMAlRVmybC90Kum047YKCMAlg?authuser=0&fife=s16383
-74.1808446,40.7587693,Large Snag,"Large snag in water, very large diameter, approx 30' in length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTFMPN1dUnhttwmkVmw2IghfBIMhYZme8FnWx-3mR91aZwwztSDosaHmoFARaEDIS29YRA3nEnbSwiQ3eHZS4NRqtVvNsYzcxnsd7wSVgrJTZzIoNxkv9qPYt7MAS6p6hyXAkaJVNGZviqb_KRqY2Pu3RSxSppppKZlVNNL6cISypq5aGOOFNTJWh8Zjyj59cYV7FqxK69bKQ?authuser=0&fife=s16383
-74.18083333,40.75872222,Large Dead Tree,"Large dead tree above water, very large diameter and large length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQlhioxvJOdxZmmUZ8O61mHdMXk-V4nM4LsX5_2OVe6f4nSIpvc6hx4ChvxTO5FBYEGwwHDJJ38Avlvk_oIXtp49bvWldoqo6ctIPuQq01UGpdLPJS_KRd641k9yBUJABne3qVjFl_quyV5cndTQyZmsECK_mTHVhDyKMI8R_Kc9S1d93CZJtiYDKEUiV-y7CJ_EkegsSgQoA?authuser=0&fife=s16383
-74.179,40.765,Pile of Debris,Kevin Diggs - Dec 3 - pile of trash/debris,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTGrYgIf75_kgj6rzrATgyAuREIivHBJT6_tijPB9k7r6S6KDPn4bXMA2_O9Vn3rnZHypmsNyGu1JlBFIsqEBBfTZeB6wCsRkXeLMkG3xL6jRdTDfrUbm5P0mPXHS8FCGOZ1c5MQS5Yo1gF4T2ax7R2P32cYxeSjGO3hTlUHC8Glv-ZUWeYZPilED-U_eq737UHM1K6pok7lQ?authuser=0&fife=s16383
-74.1787606,40.7650023,Small Snag in Water,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRwxYYafwNcB36dAwniVTvwbRkRiwJzREGUF32BdVs5k_3W_0mdgUb6G-iq2gN8h2oBfM0yd-BKujrTtxhjWi-4kB2Jck5NzrWO7afqxPmaeID_hA3XtSUqbEs2Xz1Ul_G1ySdvYnIaD8spi8L46i9p_BRKkGD8SYN7aP5xykd8bticPjMoD6np8N_EolbAnwtbZf5sKMOo-g?authuser=0&fife=s16383
-74.1771902,40.766462,Small Snag in Water,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRCipBhh5XMHJ9ZEFzXH3eIFmi_q4wzzs44UxOz15un8wWIuBcANmn0s8HU5CJYhAm_mzvCeiz0uT7L_2K62QZxe9RyA2Lrff8Vp39yNe-9wh7CeMtZIDSTDKOuPhP5CE_YLtN6vuzOWhByMTkWsdMwqEmzmwSlaPzDyCt-e9i0Q01VbchuWZzgXcu4zd3VM4XixxRAVmRp-g?authuser=0&fife=s16383
-74.1770106,40.7665819,Medium Snag by Water Edge,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRc4pEayCfoV5lWl5SoxcNjodqA7aScy01C6wgzntstWvagqSEKteZSvmp1tHdLgD7hv7IW7onjs9nloh884kzyvQ73povgqqlNnxe4hdlc7DwcdWkzEWQsfkSXQr0SCitneup8rLgNs1G5UFnza-9tf0kAM8n6HT6iFNcyM9pU0B9TFbAaazRIrgeLYqDwcDSF7Xo8ytVRug?authuser=0&fife=s16383
-74.1785004,40.7649225,Medium Snag by Water Edge,,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSk6pmq7VkIToDu-dlwhUFQckNgaWjcdKNXM4VDjI9aI0y24sIS3xJZdi45VnHLwwJBRZrcja5Yd0ssIq8JXXiAHBXCp5lvFiW3l_g-s8no6ln-evADfOI28RKrE6lPSakXuoNMa_wnbb0K9kr1WXS_UilA4KG9hhhS1x2a89Qh2tDKPJKWvC8jLAMz-OXatrtJA9eNBJwSfA?authuser=0&fife=s16383
-74.17863,40.76526,Pile of Debris,"Katie Nguyen (02/05/2023) - medium diameter, small length, pile of debris caused by snag",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRAx2gxTpZFO8lMGE9zak5I7NDxVSQXaAuQKihfeEt0mz1eeAqoFjiXXTz5OMcvDmzqW40BCsT7BWlJBg4LFec87V5a9H7e8Si6EETW1aV-TrKtUXyUaYwFo-uF9kOadBOQbXD8m6mtcUqZImhDkK9pqWaBQU_-cFBl0dYBT1Mz1pBayD-eW3EBnDF-673Kej_8ADo1mjyJ3A?authuser=0&fife=s16383
-74.17769,40.76576,Fallen Dead Tree,"Katie Nguyen (02/05/2023) - Medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQOf-5Bu2hQv6gEin4hGMRlG_BjsNnBx1PymgsvbtSowdK-IYcvfjR6vIgy3PZdrnJD-1qOX42FizoqCc577X5sAqAdaoK0wQqCBHDp8AqxwPCSpRQi9SskQbQqYKKqAZoemGXja_g7POVsj-IJwG7gEbIlxpZVrkpcWYv-SlWnzFMsorXGesecSM4jdU3y9zws1F6RzqkcVg?authuser=0&fife=s16383
-74.1786893,40.7651193,Medium Snags by Shore,"Hannah Shahinian, 2/5/23, Medium diameter, Small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTKVTDVHNkTJUFOU48_gpGVz53iXrXT81b4P1OPatReKFs_NtgPHww2dcy7REphzpl6q7NHuD9IxcuqjSLKucRGN095QAlMRpFXAlJNqSnRHD2Mgf6RmSMA7VdMeZhRlmpojsk-3uPV6oMHLpqOfmdbJSI1BIiI50a6HLWmAGtm_yc0Y9jA8ys6gF3__x1wr4X-oLHdk22Fqw?authuser=0&fife=s16383
-74.1784,40.76473,Fallen Tree,Medium diameter and medium height fallen tree. Meghan Kinkade (2/5/23),,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGROmrmTUODsX7CI7bFnJVz71R8raOaH6P6eAsfoObvDRXQ5enHRQvLG0qYEWUJRWD2yDUJtexVSGRV4DQB6seYHTkaxYgtWn2IuxZ4Es6VoYq5kuQuueKBgDqjNDfNdA6h9iJOFPnjhtv0a7knORop-5P_jMx5OY96l4fMqVPZHw6yaWbhNVoqgeyqtBqKtRqXcKVxEkl_0cA?authuser=0&fife=s16383
-74.17762,40.76626,Fallen Dead Tree,"Katie Nguyen (02/05/2023) - Medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSI8lfFhfwAnxfGWJXcFA5Gr2CJPfaSjHRP3Wj-zW6gbJ_8IrqOKGxTPaLGT5YG8Tm01oA4KlX7inoWldfytHoIRyF-jaC-tiWD9noW_OS1KMmEoP3tpvKKCt8Y6qZqeiRMac9Oh80jcZHyCmFXFyBaHRZt1i72EhCTEa6nTCe4guweUVONFZpDWdogpej0heVRYXcpUCPB3w?authuser=0&fife=s16383
-74.17747,40.766,Small snag in water,"Medium diameter, small height snag completely in the water. Meghan Kinkade (2/5/23)",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS1g7WXcLwk6-ClJjRIZBQlAzsG69Y9tOFl6n4tDeeudnvXAwhEjAfPFPoBceLokgSGkeZUkxsHtQH2X3FH8nFnV1oE3An-97jsypXA8uVHymcOvwU0fRVmi6BWbfeGzqjVUD2aM9ZAIO-fTMb_g6UeHT6ksZj7jMeV7fV0qEO2FLFWb8qpLE4_8FwSyCR-ifE1GAcOqhspPA?authuser=0&fife=s16383
-74.1787,40.7652,Dead branch on lakeside ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRebGSBK44siNi7TPNcyREX8efDDrwhQnh52U1jCWKmeK_fgjuzWPf7XAjGMyzQiGWgtvx5GC3-WjCI4x1WeckMt1luZyeiYs-4gkfEJ1t-cqtggb7qAyaubzZ05oFrX07ydmQ5pi75mAIHjmpaPHiaRN7C4SBXtKWn0q3WjbSLjhYBqDRJVFznWVgDW-efIoXhqKOZ9dz_bQ?authuser=0&fife=s16383
-74.17747,40.76603,Medium Fallen Branch,Medium diameter and height fallen branch. Meghan Kinkade 2/5/23,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQZjQycW4O5nfJEvTLDaqGFF_dpsTGVTGgm0BXHqibWd6ZpJ9aUBSQ34UqYSYvouHMieFvuTEPADuza6WHCUd72YQoHcp0fSXu8_v-7miyoZdnecz1S3J58qwLJmSk14YD-c1EXgbegLF7S-1F9k-MvRG1hHkjQ7rGPfj5Kd7V4kwFEn5Vc130UYMoedrkSuQCzuegIs5rMRA?authuser=0&fife=s16383
-74.1786262,40.765099,Branches frozen in lake,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTXzRMZ3FpMa-X8o_SWx4zoWlM5emGAgPsiW9SVGBS49CxeWcxJbnE_56T2UJ3mQO3oRgbMDqR-2BkApsIyF788oiRO4ymC8woMgDwBK5t-uZzJbx7IPe9Rbrn_B-C6bzgnzD-ox1EvxIUkwf-LlsXkso60Aur83BhxQVIr7Bmx42A_iCbxlNct02EgYOsSEa23g1ge5TCDNw?authuser=0&fife=s16383
-74.1765,40.76724,Large snag on the ground,Aliza Mujahid(February 5th)  Very Large: >2’ Diameter at Breast HeightVery Large: >50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTGOIktkZlMKy4mHEWEjFTdnUeJDvlR6GSnUULeM1osnvYUl7xV94162t5JA7KcKbpH2tdfJf2lGaSDHa95h3xaKnSaGKcqSGzRKYDEcdLhuYln5I37WIi9-9qoyu7AnemUPc9OumMayws1P3mFuw2q4uLxhaOapCLFR-hyN9cCkULFEJfow8OxbMUoxXn-2AS53WJhMPVaIw?authuser=0&fife=s16383
-74.17713,40.7663,Medium Branch Over Water,"Medium diameter, small height branch over water. Meghan Kinkade 2/5/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQafHUhv9vhttNLzqVwZAyRplWV7Bt_qXzuUupUXwxTFJcFOD-j8e0puZy60M-xags2gorUUY4Anm2W_sHFLUCw_3xDs3p5YjaYSw-2apEnbgju3-0M4ay4wim75fpEkmZK31sSwKzVC2IG3KhANG6gGd5E_QSfjuyxDGQehZhRKHCZqOnmDM0ZRk9K63MysgQPSH2xrBmljg?authuser=0&fife=s16383
-74.17742,40.76635,Fallen Dead Tree,Katie Nguyen - Medium diameter small length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT0iXiEqA5kCalRIqtJBifaQy25kyWzuiJXLveaPnrOHRfsilLZ7KyCbl8w0vilL6v61iSynA0NLUxS_Lnq0aQBxAVc6Sz1VimF9txcNXQAIDdV5LcUyMhyjc7aex29wLqeT0OnQmy7lui_Lju1_B8_h3Mq882usDUNunnLsxCVv9UNVNVWz9UMc-jivtSc739OwPEsLFaQMw?authuser=0&fife=s16383
-74.17744,40.76606,large snag,Aliza Mujahid (February 5)  Very Large: >2’ Diameter at Breast HeightVery Large: >50' in length,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSn9VuzxQmtX0FCXdn1rG2q14VT6IMDFH9SXvEYZ3ATgLEjNzY2qrJATJbk7Vj4xH0wXVJ5cDTvlT6rWfb8pDZ7WGPIyMfYpmQi8cUW6FSfOJCiJRy8jRtCH2pRFGEuR4SkBht0JtLuj7wM79avtyGte6po7pLN9WZUJ413XNYSX604_09GCZsoECUgXhIB4k8dv-gwVEspog?authuser=0&fife=s16383
-74.1770696,40.7658939,Medium Fallen Log,"Medium diameter, small height fallen log. Meghan Kinkade (2/5/23)",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRhi31F-QLFd-bQ6Vfn3n7cyDPpJBr49smzdP5tzO-pQ15-rx9N5aF0MBinLd1JZuFp2U8cCg4wwkiklLTnx5T8dhkkb3TmBlLsgrYs-NMfh4W1oNwhRE8aKscQ8D_jKwByzz2P2Z5SxptNkVr-1JLBHrqXj5PvnMYQuOKqrDLomCm2hoOEy6sCor26jpIc8ECdK9k17uklbQ?authuser=0&fife=s16383
-74.17728,40.76603,Large Snag,"Katie Nguyen - large diameter, medium snag",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQsJ8yWmwmX1hT8cdS5KUOVLzGFrPE-L95ZLo8FJS2odMnYhdHeJTq929TV_v-qRn8Zeu4UROjSiHpYa4w5EQ3xcwVibIRDNFkxLo4yek5iNWpV4O2Pg-QeMtW3parg-7IMaIEvT3iJ6ECK3m2iU8dmRoZTJ_RUrgqt-b7dAyJyACgGWdy6tH1oQ5-oHrxBVYo2lEeRaYrUZw?authuser=0&fife=s16383
-74.17709,40.76667,Pile of Debris,"Katie Nguyen - large diameter, medium snag; snags causing pile of debris",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTzmHOh3Hy1xctFaa-uAT-bfOVyCn23U6dLAsMGENDZF4vQgmdfKCyujLkaAGrbouwuNtuOUCxP9sjIaWkdmTpl4jJKRfgsnlHkNNkGeMN-RYEYESoL1a4QdCtujXq0igbYC47FMNHHNTdCfog7ql3NgEo5_Ar-RUU6HlsSPxxv2JpOTLiW7QnXG1D86EYVaBg53JkYM-4_UA?authuser=0&fife=s16383
-74.17696,40.76656,Very Large Dead Tree,Very large length and large diameter dead tree standing near water. Meghan Kinkade 2/5/23,,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS-wctGl4vVRNSqTP_Oewv9aPYJTccuY5YailNXtztMI-ET0dqSCa83rEdcnoIBKQfo7u4SG0c3BMwpkpBANvX1Ayjttx6mnh2kFBR72eAwhsa_7ZxYIHHCo2tpI52jXWjHtVU6WbLO6EJNYl_kpAJvagmilSr9jczrFJ-wJrKF4844aW5vt_1bk5tsh_uneY0qASSWmTR6nA?authuser=0&fife=s16383
-74.17671,40.76719,Large Snags,"Katie Nguyen - medium diameter, large length; two snags overlapping",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGR7wVrzplImZ9L0XMsbh9VXpFZI1ZvXlyyPg5X_6EnMo1d008d7a6D0gAgSvA9PGxUnJIgNJlpw510a0YMao-l9vDYDDz0PUALFQfljH1XgMm3fPBAd9n8HnYvVwt0nhBccRRq48jleEH8S8i5NsMfRKq3MQR2FI2I4lbfUg5lqrsh-ZK6f_F5Dx3ssmGazZZugAYnIoJ5E5Q?authuser=0&fife=s16383
-74.17696,40.76748,snag in water,Aliza Mujahid (February 5)Medium: Anything less than 1’Small: Anything less than 10',,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRKTJmoOTMc-iVHXkhd_hOd5TpD7lkVW-MqJbGSjXvwWk0aGSbJ_e-K6E_vbEaE3FMFLJbraViszCVdbEFrrrM11SknSKw8-qERNuG-fahYO-UXUl7X9d2-9SLqLifAuIK3nC_ZijTjFMjFvdJtsGix7-Xo--3poI-I1L9xfyR7im5XM6zpPBjyLJ9D99dgKnNE_X5DcbCL7g?authuser=0&fife=s16383
-74.17676,40.76719,Small Fallen Branches,"Set of medium diameter, small height fallen branches by water. Meghan Kinkade 2/5/23",,,,,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSUnYQCuQ3RCT7vSRuGp1yDYaN4E5BZ6ce8YnZa5uiaE3LYWCX2zAKdOirk-a3tlL4M-RB46dhhkgO6OcgMpYClZKSRsblbKv-xomOIgh_6KEH8CLohRldhIS6qgU5XlwxjIoz4_e40eJfRAdffj06GtcW5aSN9DnvQnlGVUMSmCgsQIJcz6lyB50IKQok_NvLP-XzfFDzaFw?authuser=0&fife=s16383
